id,host_id,number_of_reviews,raw_rating,m0_unpooled,m1_approachA,m2_approachB,m3_approachC
1651480443362110515,691418852,2,4.5,4.205235272585251,4.527006737147984,4.576347453844407,4.572132381379952
1651538825467021233,664330092,16,4.69,4.647363288023393,4.668355312541436,4.717515608071448,4.44013241065462
1656768448464941302,173856474,4,4.5,4.327860116572965,4.566994922170801,4.6525641459145595,4.32285165988487
1652378088582238379,547436567,1,4,3.784267088397537,4.474897563250166,4.4896978753371135,4.446409439461513
1661702198710129179,509387733,4,5,4.729278055147965,4.604818259170801,4.6496710088079425,4.8331714728955655
1663834467100945275,669382011,1,5,4.219910006872537,4.499087202175166,4.494204688529175,4.616831688876894
1664427187774342616,650446937,4,5,4.721913930922965,4.604076183370801,4.655392353455404,4.70600027463351
1668156061321231079,4218453,2,5,4.506200304635251,4.547254656172984,4.576280758429709,4.6568475115728605
1670219472576978394,664330092,4,4.25,4.149132475722965,4.548390746120801,4.495593561875061,4.374551082898255
1673830230209131664,664330092,1,5,4.2214073957225375,4.495267677650166,4.4965562406809685,4.311584243689683
1675334949615178916,519205614,5,4.4,4.304094273363805,4.567678905139334,4.526203411964393,4.638759682490666
1673042261799562732,266965831,1,5,4.221690975497537,4.501077913150166,4.494497001024662,4.438847459121929
1676271190785877656,568485012,3,4.67,4.417215791726513,4.558366226641404,4.620129189232807,4.707129225029522
1676730535868403002,754555581,4,4.5,4.345859623022965,4.565815314745802,4.653517596794583,4.6400129618558354
1677748094238313083,739344382,2,5,4.501991771435251,4.549288360297984,4.575833574825199,4.658289780877641
1678188082341855548,754555581,1,5,4.215486787672537,4.497233507425166,4.501807201393553,4.576498969207184
1678248330236574686,450528902,1,5,4.208726384547537,4.497969182100166,4.500153203388046,4.278215349444574
1680321484199607460,190938492,2,3,3.281711210960251,4.470045103572984,4.37490472920927,4.535271871653777
1680473461486596068,547436567,2,5,4.506667734660251,4.549293403847984,4.575752216139354,4.478833235709362
1684059029984881155,1679206435485477650,3,4.67,4.4242165371765125,4.563080586366405,4.622445907759043,4.656166282131118
1686812604830328835,667882593,1,4,3.7792484321475373,4.4730857646001665,4.494815260080541,4.465729626675742
1688552672830233524,1679206435485477650,3,4.67,4.418420694176513,4.5593290625664045,4.61626388535996,4.65698276272727
1689788628581387182,667882593,1,5,4.226060641372537,4.499903690450166,4.4996072893857395,4.466253285008936
1690058586319655469,177796227,5,4.6,4.460249527513804,4.586897215464334,4.526078180953066,4.59512093318751
1690073644991022497,177796227,1,5,4.220171431197537,4.499107094900166,4.499796308581553,4.522001147873522
1690078809486714863,177796227,2,5,4.518313773935251,4.5472117266979835,4.572743183420867,4.55328772260949
1690082370732067236,177796227,1,5,4.205962662497537,4.503525532500166,4.49601490143078,4.521301195018676
1690085546016920506,177796227,1,4,3.801253621547537,4.479862357850166,4.500832155546639,4.5210360111037025
1690091876297141930,177796227,7,4.57,4.478919164819864,4.601392933688782,4.588649925878871,4.6110064267029225
1690093992360513468,177796227,1,3,3.3304172152975373,4.457461155125166,4.247165884462604,4.521194967309973
1690095948425623390,177796227,2,4,3.890551845435251,4.507432904122983,4.577093205821126,4.553096948808299
1690098107176941058,177796227,1,5,4.224629483897537,4.498693142575166,4.494989841403662,4.521717108315151
1690101354282821212,177796227,2,5,4.511916006685251,4.5483788335229836,4.5713280437435975,4.553818395720975
1690103268051836928,177796227,4,4.25,4.155527519447965,4.550020977470801,4.490018307277082,4.584281579678721
1694750875047391099,667882593,1,4,3.780482867617537,4.474605903600166,4.490934532845339,4.466276023758246
1691815834647760402,177796227,1,5,4.224322942922537,4.496679515475166,4.496935523106803,4.521710818606378
1692994493529912646,542394829,3,5,4.642108975026513,4.582971862091404,4.616421617733796,4.686371771961256
1695141987833580027,173856474,2,4.5,4.203217785510251,4.527459590022984,4.574064190659415,4.290636195047853
1697688315591262463,416597377,7,4.71,4.6003807294698635,4.620677928963782,4.585526138264161,4.695199841186598
1700818875490798732,1700818501683459323,1,5,4.215720533497537,4.498316958900166,4.49851185464762,4.616575274843309
1701340502348510429,57800271,6,5,4.814767987989227,4.642267508214221,4.694906168016185,4.733592733062859
